Latitude,ZipCode,City,Longitude,County,State,ZipCodeClass
30.0324,70511,ABBEVILLE,-92.1767,VERMILION,LA,STANDARD
30.4749,70512,ARNAUDVILLE,-91.9673,SAINT LANDRY,LA,STANDARD
30.0451,70513,AVERY ISLAND,-91.8787,IBERIA,LA,PO BOX ONLY
29.8461,70514,BALDWIN,-91.5453,SAINT MARY,LA,STANDARD
30.6784,70515,BASILE,-92.5192,EVANGELINE,LA,STANDARD
30.3446,70516,BRANCH,-92.3459,ACADIA,LA,STANDARD
30.2403,70517,BREAUX BRIDGE,-91.8288,SAINT MARTIN,LA,STANDARD
30.1606,70518,BROUSSARD,-91.9639,LAFAYETTE,LA,STANDARD
30.0797,70519,CADE,-91.9114,SAINT MARTIN,LA,PO BOX ONLY
30.2382,70520,CARENCRO,-92.0479,LAFAYETTE,LA,STANDARD
30.3449,70521,CECILIA,-91.8548,SAINT MARTIN,LA,PO BOX ONLY
29.7523,70522,CENTERVILLE,-91.4397,SAINT MARY,LA,PO BOX ONLY
29.8671,70523,CHARENTON,-91.5394,SAINT MARY,LA,PO BOX ONLY
30.5754,70524,CHATAIGNIER,-92.2874,EVANGELINE,LA,PO BOX ONLY
30.3826,70525,CHURCH POINT,-92.3187,ACADIA,LA,STANDARD
30.2283,70526,CROWLEY,-92.4385,ACADIA,LA,STANDARD
30.2284,70527,CROWLEY,-92.3018,ACADIA,LA,STANDARD
29.9847,70528,DELCAMBRE,-91.9872,VERMILION,LA,STANDARD
30.1880,70529,DUSON,-92.1690,LAFAYETTE,LA,STANDARD
30.2570,70531,EGAN,-92.4865,ACADIA,LA,STANDARD
30.4262,70532,ELTON,-92.7137,JEFFERSON DAVIS,LA,STANDARD
29.9474,70533,ERATH,-92.0453,VERMILION,LA,STANDARD
30.1842,70534,ESTHERWOOD,-92.4472,ACADIA,LA,PO BOX ONLY
30.5072,70535,EUNICE,-92.2109,SAINT LANDRY,LA,STANDARD
30.2032,70537,EVANGELINE,-92.4713,ACADIA,LA,STANDARD
29.7207,70538,FRANKLIN,-91.5409,SAINT MARY,LA,STANDARD
29.7633,70540,GARDEN CITY,-91.4670,SAINT MARY,LA,PO BOX ONLY
30.4174,70541,GRAND COTEAU,-92.0312,SAINT LANDRY,LA,PO BOX ONLY
30.0104,70542,GUEYDAN,-92.5609,VERMILION,LA,STANDARD
30.2997,70543,IOTA,-92.4692,ACADIA,LA,STANDARD
29.9365,70544,JEANERETTE,-91.7242,IBERIA,LA,STANDARD
30.2591,70546,JENNINGS,-92.6941,JEFFERSON DAVIS,LA,STANDARD
29.8752,70548,KAPLAN,-92.3157,VERMILION,LA,STANDARD
30.2603,70549,LAKE ARTHUR,-92.7819,JEFFERSON DAVIS,LA,STANDARD
30.5438,70550,LAWTELL,-92.1608,SAINT LANDRY,LA,PO BOX ONLY
30.4752,70551,LEONVILLE,-91.9737,SAINT LANDRY,LA,PO BOX ONLY
30.0520,70552,LOREAUVILLE,-91.6833,IBERIA,LA,STANDARD
30.7147,70554,MAMOU,-92.4251,EVANGELINE,LA,STANDARD
30.0747,70555,MAURICE,-92.1478,VERMILION,LA,STANDARD
30.1861,70556,MERMENTAU,-92.5722,ACADIA,LA,PO BOX ONLY
30.0988,70558,MILTON,-92.0648,LAFAYETTE,LA,PO BOX ONLY
30.1298,70559,MORSE,-92.4767,ACADIA,LA,STANDARD
29.9495,70560,NEW IBERIA,-91.8327,IBERIA,LA,STANDARD
29.7399,70562,NEW IBERIA,-91.6331,IBERIA,LA,STANDARD
30.0245,70563,NEW IBERIA,-91.7496,IBERIA,LA,STANDARD
29.9096,70569,LYDIA,-91.8126,IBERIA,LA,PO BOX ONLY
30.5298,70570,OPELOUSAS,-92.0098,SAINT LANDRY,LA,STANDARD
30.5745,70571,OPELOUSAS,-92.0861,SAINT LANDRY,LA,STANDARD
29.8665,70575,PERRY,-92.1590,VERMILION,LA,PO BOX ONLY
30.7567,70576,PINE PRAIRIE,-92.4117,EVANGELINE,LA,PO BOX ONLY
30.5443,70577,PORT BARRE,-91.9189,SAINT LANDRY,LA,STANDARD
30.2564,70578,RAYNE,-92.2613,ACADIA,LA,STANDARD
30.7008,70580,REDDELL,-92.4219,EVANGELINE,LA,PO BOX ONLY
30.2464,70581,ROANOKE,-92.7421,JEFFERSON DAVIS,LA,STANDARD
30.2237,70582,SAINT MARTINVILLE,-91.7794,SAINT MARTIN,LA,STANDARD
30.2730,70583,SCOTT,-92.1007,LAFAYETTE,LA,STANDARD
30.4714,70584,SUNSET,-92.0657,SAINT LANDRY,LA,STANDARD
30.9014,70585,TURKEY CREEK,-92.4305,EVANGELINE,LA,PO BOX ONLY
30.7250,70586,VILLE PLATTE,-92.3870,EVANGELINE,LA,STANDARD
30.6941,70589,WASHINGTON,-92.0485,SAINT LANDRY,LA,STANDARD
30.2943,70591,WELSH,-92.8337,JEFFERSON DAVIS,LA,STANDARD
30.1403,70592,YOUNGSVILLE,-92.0226,LAFAYETTE,LA,STANDARD
30.2081,70593,LAFAYETTE,-92.0951,LAFAYETTE,LA,STANDARD
30.2081,70596,LAFAYETTE,-92.0951,LAFAYETTE,LA,STANDARD
30.2081,70598,LAFAYETTE,-92.0951,LAFAYETTE,LA,STANDARD
30.2334,70601,LAKE CHARLES,-93.2149,CALCASIEU,LA,STANDARD
30.2642,70602,LAKE CHARLES,-93.3265,CALCASIEU,LA,STANDARD
30.1304,70605,LAKE CHARLES,-93.2451,CALCASIEU,LA,STANDARD
30.2642,70606,LAKE CHARLES,-93.3265,CALCASIEU,LA,STANDARD
30.1244,70607,LAKE CHARLES,-93.1835,CALCASIEU,LA,STANDARD
30.2642,70609,LAKE CHARLES,-93.3265,CALCASIEU,LA,UNIQUE
30.3358,70611,LAKE CHARLES,-93.2048,CALCASIEU,LA,STANDARD
30.2642,70612,LAKE CHARLES,-93.3265,CALCASIEU,LA,STANDARD
30.2585,70615,LAKE CHARLES,-93.1146,CALCASIEU,LA,STANDARD
30.2642,70616,LAKE CHARLES,-93.3265,CALCASIEU,LA,STANDARD
30.2642,70629,LAKE CHARLES,-93.3265,CALCASIEU,LA,STANDARD
30.1054,70630,BELL CITY,-93.0372,CALCASIEU,LA,STANDARD
29.7911,70631,CAMERON,-93.4380,CAMERON,LA,STANDARD
29.8075,70632,CREOLE,-93.0516,CAMERON,LA,STANDARD
30.3589,70633,DEQUINCY,-93.2687,CALCASIEU,LA,STANDARD
30.6517,70634,DERIDDER,-93.2996,BEAUREGARD,LA,STANDARD
30.7435,70637,DRY CREEK,-93.0202,BEAUREGARD,LA,STANDARD
30.8182,70638,ELIZABETH,-92.7583,ALLEN,LA,PO BOX ONLY
30.9684,70639,EVANS,-93.5203,VERNON,LA,STANDARD
30.3550,70640,FENTON,-92.9463,JEFFERSON DAVIS,LA,PO BOX ONLY
31.1120,70642,FULLERTON,-93.2009,VERNON,LA,PO BOX ONLY
29.7644,70643,GRAND CHENIER,-92.9261,CAMERON,LA,STANDARD
30.7707,70644,GRANT,-92.9337,ALLEN,LA,PO BOX ONLY
29.8974,70645,HACKBERRY,-93.3682,CAMERON,LA,STANDARD
30.1114,70646,HAYES,-92.9451,CALCASIEU,LA,PO BOX ONLY
30.2396,70647,IOWA,-93.0333,CALCASIEU,LA,STANDARD
30.5784,70648,KINDER,-92.9288,ALLEN,LA,STANDARD
30.2610,70650,LACASSINE,-92.8774,JEFFERSON DAVIS,LA,PO BOX ONLY
30.5123,70651,LEBLANC,-92.9810,ALLEN,LA,PO BOX ONLY
30.5856,70652,LONGVILLE,-93.2236,BEAUREGARD,LA,STANDARD
30.6829,70653,MERRYVILLE,-93.4420,BEAUREGARD,LA,STANDARD
30.7035,70654,MITTIE,-92.9068,ALLEN,LA,STANDARD
30.6447,70655,OBERLIN,-92.7638,ALLEN,LA,STANDARD
30.9871,70656,PITKIN,-93.0467,VERNON,LA,STANDARD
30.5282,70657,RAGLEY,-93.1489,BEAUREGARD,LA,STANDARD
30.5111,70658,REEVES,-93.0368,ALLEN,LA,STANDARD
30.9236,70659,ROSEPINE,-93.1953,VERNON,LA,PO BOX ONLY
30.5940,70660,SINGER,-93.3691,BEAUREGARD,LA,STANDARD
30.3122,70661,STARKS,-93.6430,CALCASIEU,LA,STANDARD
30.8038,70662,SUGARTOWN,-93.0106,BEAUREGARD,LA,STANDARD
30.3002,70663,SULPHUR,-93.4351,CALCASIEU,LA,STANDARD
30.2642,70664,SULPHUR,-93.3265,CALCASIEU,LA,STANDARD
30.2009,70665,SULPHUR,-93.4437,CALCASIEU,LA,STANDARD
30.2082,70668,VINTON,-93.5838,CALCASIEU,LA,STANDARD
30.2407,70669,WESTLAKE,-93.2755,CALCASIEU,LA,STANDARD
30.5159,70704,BAKER,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5709,70706,DENHAM SPRINGS,-90.8770,LIVINGSTON,LA,STANDARD
30.2047,70707,GONZALES,-90.8695,ASCENSION,LA,STANDARD
30.3630,70710,ADDIS,-91.2631,WEST BATON ROUGE,LA,STANDARD
30.5270,70711,ALBANY,-90.7422,LIVINGSTON,LA,STANDARD
30.9734,70712,ANGOLA,-91.5387,WEST FELICIANA,LA,PO BOX ONLY
30.5786,70714,BAKER,-91.1263,EAST BATON ROUGE,LA,STANDARD
30.8298,70715,BATCHELOR,-91.6944,POINTE COUPEE,LA,STANDARD
30.2614,70716,BAYOU GOULA,-91.3603,IBERVILLE,LA,PO BOX ONLY
30.5663,70717,BLANKS,-91.5886,POINTE COUPEE,LA,STANDARD
30.2010,70718,BRITTANY,-90.8689,ASCENSION,LA,PO BOX ONLY
30.3901,70719,BRUSLY,-91.2735,WEST BATON ROUGE,LA,STANDARD
30.5968,70720,BUECHE,-91.3395,WEST BATON ROUGE,LA,STANDARD
30.2324,70721,CARVILLE,-91.1047,IBERVILLE,LA,STANDARD
30.8427,70722,CLINTON,-90.9603,EAST FELICIANA,LA,STANDARD
30.0518,70723,CONVENT,-90.8585,SAINT JAMES,LA,STANDARD
30.1342,70725,DARROW,-90.9630,ASCENSION,LA,STANDARD
30.4590,70726,DENHAM SPRINGS,-90.9027,LIVINGSTON,LA,STANDARD
30.3375,70727,DENHAM SPRINGS,-90.8434,LIVINGSTON,LA,STANDARD
30.2954,70728,DUPLESSIS,-90.9458,ASCENSION,LA,PO BOX ONLY
30.5513,70729,ERWINVILLE,-91.3944,WEST BATON ROUGE,LA,STANDARD
30.8287,70730,ETHEL,-91.1241,EAST FELICIANA,LA,STANDARD
30.6576,70732,FORDOCHE,-91.6264,POINTE COUPEE,LA,STANDARD
30.3066,70733,FRENCH SETTLEMENT,-90.7797,LIVINGSTON,LA,STANDARD
30.2051,70734,GEISMAR,-90.9926,ASCENSION,LA,STANDARD
30.6431,70736,GLYNN,-91.3292,POINTE COUPEE,LA,STANDARD
30.2194,70737,GONZALES,-90.9248,ASCENSION,LA,STANDARD
30.2047,70738,BURNSIDE,-90.8695,ASCENSION,LA,STANDARD
30.5741,70739,GREENWELL SPRINGS,-90.9635,EAST BATON ROUGE,LA,STANDARD
30.3715,70740,GROSSE TETE,-91.4127,IBERVILLE,LA,STANDARD
30.0206,70743,HESTER,-90.7814,SAINT JAMES,LA,PO BOX ONLY
30.5071,70744,HOLDEN,-90.6967,LIVINGSTON,LA,STANDARD
30.9020,70747,INNIS,-91.7109,POINTE COUPEE,LA,PO BOX ONLY
30.8087,70748,JACKSON,-91.1987,EAST FELICIANA,LA,STANDARD
30.6301,70749,JARREAU,-91.4110,POINTE COUPEE,LA,STANDARD
30.5254,70750,KROTZ SPRINGS,-91.9072,SAINT LANDRY,LA,STANDARD
30.7513,70751,LABARRE,-91.5663,POINTE COUPEE,LA,PO BOX ONLY
30.5760,70752,LAKELAND,-91.4468,POINTE COUPEE,LA,STANDARD
30.9365,70753,LETTSWORTH,-91.7354,POINTE COUPEE,LA,STANDARD
30.4072,70754,LIVINGSTON,-90.7431,LIVINGSTON,LA,STANDARD
30.5746,70755,LIVONIA,-91.5484,POINTE COUPEE,LA,STANDARD
30.5725,70756,LOTTIE,-91.6282,POINTE COUPEE,LA,STANDARD
30.4359,70757,MARINGOUIN,-91.4907,IBERVILLE,LA,STANDARD
30.7784,70759,MORGANZA,-91.6517,POINTE COUPEE,LA,STANDARD
30.6872,70760,NEW ROADS,-91.5005,POINTE COUPEE,LA,STANDARD
30.9591,70761,NORWOOD,-91.0248,EAST FELICIANA,LA,STANDARD
30.6161,70762,OSCAR,-91.4566,POINTE COUPEE,LA,STANDARD
30.0418,70763,PAULINA,-90.7437,SAINT JAMES,LA,STANDARD
30.2152,70764,PLAQUEMINE,-91.2679,IBERVILLE,LA,STANDARD
30.2614,70765,PLAQUEMINE,-91.3603,IBERVILLE,LA,STANDARD
30.4949,70767,PORT ALLEN,-91.3093,WEST BATON ROUGE,LA,STANDARD
30.2873,70769,PRAIRIEVILLE,-90.9260,ASCENSION,LA,STANDARD
30.6466,70770,PRIDE,-90.9743,EAST BATON ROUGE,LA,STANDARD
30.4356,70772,ROSEDALE,-91.4665,IBERVILLE,LA,STANDARD
30.6026,70773,ROUGON,-91.4151,POINTE COUPEE,LA,STANDARD
30.2364,70774,SAINT AMANT,-90.8271,ASCENSION,LA,STANDARD
30.8694,70775,SAINT FRANCISVILLE,-91.4186,WEST FELICIANA,LA,STANDARD
30.2528,70776,SAINT GABRIEL,-91.0857,IBERVILLE,LA,STANDARD
30.7571,70777,SLAUGHTER,-91.0738,EAST FELICIANA,LA,STANDARD
30.1865,70778,SORRENTO,-90.8805,ASCENSION,LA,STANDARD
30.2959,70780,SUNSHINE,-91.1660,IBERVILLE,LA,STANDARD
30.5617,70781,TORBERT,-91.4877,POINTE COUPEE,LA,STANDARD
30.9694,70782,TUNICA,-91.5185,WEST FELICIANA,LA,PO BOX ONLY
30.6892,70783,VENTRESS,-91.4768,POINTE COUPEE,LA,STANDARD
30.9175,70784,WAKEFIELD,-91.3581,WEST FELICIANA,LA,PO BOX ONLY
30.5493,70785,WALKER,-90.8362,LIVINGSTON,LA,STANDARD
30.5502,70786,WATSON,-90.9582,LIVINGSTON,LA,PO BOX ONLY
30.9362,70787,WEYANOKE,-91.4562,WEST FELICIANA,LA,PO BOX ONLY
30.1593,70788,WHITE CASTLE,-91.1465,IBERVILLE,LA,STANDARD
30.9142,70789,WILSON,-91.0983,EAST FELICIANA,LA,STANDARD
30.6410,70791,ZACHARY,-91.1291,EAST BATON ROUGE,LA,STANDARD
30.0279,70792,UNCLE SAM,-90.8028,SAINT JAMES,LA,STANDARD
30.4492,70801,BATON ROUGE,-91.1856,EAST BATON ROUGE,LA,STANDARD
30.4430,70802,BATON ROUGE,-91.1560,EAST BATON ROUGE,LA,STANDARD
30.4050,70803,BATON ROUGE,-91.1868,EAST BATON ROUGE,LA,UNIQUE
30.3863,70804,BATON ROUGE,-91.1339,EAST BATON ROUGE,LA,STANDARD
30.4739,70805,BATON ROUGE,-91.1050,EAST BATON ROUGE,LA,STANDARD
30.4510,70806,BATON ROUGE,-91.1385,EAST BATON ROUGE,LA,STANDARD
30.5079,70807,BATON ROUGE,-91.1832,EAST BATON ROUGE,LA,STANDARD
30.4083,70808,BATON ROUGE,-91.1439,EAST BATON ROUGE,LA,STANDARD
30.4294,70809,BATON ROUGE,-91.0779,EAST BATON ROUGE,LA,STANDARD
30.3553,70810,BATON ROUGE,-91.0721,EAST BATON ROUGE,LA,STANDARD
30.5557,70811,BATON ROUGE,-91.1525,EAST BATON ROUGE,LA,STANDARD
30.4995,70812,BATON ROUGE,-91.1109,EAST BATON ROUGE,LA,STANDARD
30.5201,70813,BATON ROUGE,-91.1949,EAST BATON ROUGE,LA,UNIQUE
30.4883,70814,BATON ROUGE,-91.0727,EAST BATON ROUGE,LA,STANDARD
30.4530,70815,BATON ROUGE,-91.0683,EAST BATON ROUGE,LA,STANDARD
30.4295,70816,BATON ROUGE,-91.0235,EAST BATON ROUGE,LA,STANDARD
30.3841,70817,BATON ROUGE,-90.9724,EAST BATON ROUGE,LA,STANDARD
30.4731,70818,BATON ROUGE,-91.0375,EAST BATON ROUGE,LA,STANDARD
30.4675,70819,BATON ROUGE,-91.0122,EAST BATON ROUGE,LA,STANDARD
30.3730,70820,BATON ROUGE,-91.1762,EAST BATON ROUGE,LA,STANDARD
30.4613,70821,BATON ROUGE,-91.0447,EAST BATON ROUGE,LA,STANDARD
30.5159,70822,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,UNIQUE
30.5159,70823,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,UNIQUE
30.5159,70825,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70826,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.4338,70827,BATON ROUGE,-91.0825,EAST BATON ROUGE,LA,STANDARD
30.5159,70831,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70833,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,UNIQUE
30.5159,70835,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.3920,70836,BATON ROUGE,-91.0892,EAST BATON ROUGE,LA,STANDARD
30.5159,70837,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5902,70874,BATON ROUGE,-91.2054,EAST BATON ROUGE,LA,STANDARD
30.5159,70879,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70883,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,UNIQUE
30.5159,70884,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70892,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.4130,70893,BATON ROUGE,-91.1715,EAST BATON ROUGE,LA,STANDARD
30.5159,70894,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70895,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70896,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
30.5159,70898,BATON ROUGE,-91.0804,EAST BATON ROUGE,LA,STANDARD
32.3763,71001,ARCADIA,-92.9706,BIENVILLE,LA,STANDARD
32.1378,71002,ASHLAND,-93.0906,NATCHITOCHES,LA,PO BOX ONLY
32.6855,71003,ATHENS,-93.0336,CLAIBORNE,LA,STANDARD
32.7743,71004,BELCHER,-93.8836,CADDO,LA,STANDARD
32.7250,71006,BENTON,-93.6376,BOSSIER,LA,STANDARD
32.3393,71007,BETHANY,-94.0046,CADDO,LA,STANDARD
32.3558,71008,BIENVILLE,-92.9961,BIENVILLE,LA,STANDARD
32.6327,71009,BLANCHARD,-93.8969,CADDO,LA,PO BOX ONLY
32.2410,71016,CASTOR,-93.1044,BIENVILLE,LA,STANDARD
32.8011,71018,COTTON VALLEY,-93.4077,WEBSTER,LA,STANDARD
32.0231,71019,COUSHATTA,-93.2648,RED RIVER,LA,STANDARD
32.9348,71021,CULLEN,-93.4485,WEBSTER,LA,PO BOX ONLY
32.6885,71023,DOYLINE,-93.3920,WEBSTER,LA,STANDARD
32.6873,71024,DUBBERLY,-93.3089,WEBSTER,LA,STANDARD
32.0624,71025,EAST POINT,-93.3679,RED RIVER,LA,PO BOX ONLY
32.1722,71027,FRIERSON,-93.7905,DE SOTO,LA,STANDARD
32.4758,71028,GIBSLAND,-93.0477,BIENVILLE,LA,STANDARD
32.8355,71029,GILLIAM,-93.8301,CADDO,LA,STANDARD
32.1111,71030,GLOSTER,-93.8426,DE SOTO,LA,STANDARD
31.9531,71031,GOLDONNA,-92.9454,NATCHITOCHES,LA,STANDARD
32.0959,71032,GRAND CANE,-93.8207,DE SOTO,LA,STANDARD
32.4300,71033,GREENWOOD,-93.9891,CADDO,LA,STANDARD
32.0624,71034,HALL SUMMIT,-93.3679,RED RIVER,LA,STANDARD
32.0624,71036,HARMON,-93.3679,RED RIVER,LA,PO BOX ONLY
32.5850,71037,HAUGHTON,-93.5331,BOSSIER,LA,STANDARD
32.8338,71038,HAYNESVILLE,-93.0337,CLAIBORNE,LA,STANDARD
32.4741,71039,HEFLIN,-93.2889,WEBSTER,LA,STANDARD
32.7754,71040,HOMER,-93.0004,CLAIBORNE,LA,STANDARD
32.8963,71043,HOSSTON,-93.8776,CADDO,LA,STANDARD
32.9244,71044,IDA,-93.9003,CADDO,LA,STANDARD
32.4150,71045,JAMESTOWN,-93.0784,BIENVILLE,LA,STANDARD
32.1078,71046,KEATCHIE,-93.8395,DE SOTO,LA,STANDARD
32.3886,71047,KEITHVILLE,-93.9039,CADDO,LA,STANDARD
32.8189,71048,LISBON,-92.8665,CLAIBORNE,LA,STANDARD
32.0467,71049,LOGANSPORT,-93.8659,DE SOTO,LA,STANDARD
32.1175,71050,LONGSTREET,-93.9138,DE SOTO,LA,STANDARD
32.3615,71051,ELM GROVE,-93.5232,BOSSIER,LA,STANDARD
32.0399,71052,MANSFIELD,-93.7098,DE SOTO,LA,STANDARD
32.7252,71055,MINDEN,-93.3128,WEBSTER,LA,STANDARD
32.5769,71058,MINDEN,-93.2507,WEBSTER,LA,STANDARD
32.5948,71060,MOORINGSPORT,-93.9768,CADDO,LA,STANDARD
32.7558,71061,OIL CITY,-93.9667,CADDO,LA,STANDARD
31.9120,71063,PELICAN,-93.5633,DE SOTO,LA,STANDARD
32.7684,71064,PLAIN DEALING,-93.6478,BOSSIER,LA,STANDARD
31.7947,71065,PLEASANT HILL,-93.5345,SABINE,LA,STANDARD
31.8741,71066,POWHATAN,-93.1966,NATCHITOCHES,LA,PO BOX ONLY
32.5974,71067,PRINCETON,-93.5087,BOSSIER,LA,STANDARD
32.3822,71068,RINGGOLD,-93.2380,BIENVILLE,LA,STANDARD
32.9633,71069,RODESSA,-93.9689,CADDO,LA,STANDARD
32.1970,71070,SALINE,-92.9170,BIENVILLE,LA,STANDARD
32.7584,71071,SAREPTA,-93.3912,WEBSTER,LA,STANDARD
32.7433,71072,SHONGALOO,-93.3271,WEBSTER,LA,STANDARD
32.6525,71073,SIBLEY,-93.3427,WEBSTER,LA,STANDARD
32.7715,71075,SPRINGHILL,-93.4061,WEBSTER,LA,STANDARD
32.1733,71078,STONEWALL,-93.8673,DE SOTO,LA,STANDARD
32.9454,71079,SUMMERFIELD,-92.8111,CLAIBORNE,LA,STANDARD
32.3660,71080,TAYLOR,-93.1011,BIENVILLE,LA,PO BOX ONLY
32.8423,71082,VIVIAN,-93.9504,CADDO,LA,STANDARD
32.4982,71101,SHREVEPORT,-93.7502,CADDO,LA,STANDARD
32.6076,71102,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.4926,71103,SHREVEPORT,-93.7760,CADDO,LA,STANDARD
32.4833,71104,SHREVEPORT,-93.7308,CADDO,LA,STANDARD
32.4505,71105,SHREVEPORT,-93.7129,CADDO,LA,STANDARD
32.3912,71106,SHREVEPORT,-93.7116,CADDO,LA,STANDARD
32.6016,71107,SHREVEPORT,-93.8738,CADDO,LA,STANDARD
32.6026,71108,SHREVEPORT,-93.8165,CADDO,LA,STANDARD
32.4641,71109,SHREVEPORT,-93.8143,CADDO,LA,STANDARD
32.5137,71110,BARKSDALE AFB,-93.6404,BOSSIER,LA,STANDARD
32.5167,71111,BOSSIER CITY,-93.5867,BOSSIER,LA,STANDARD
32.4602,71112,BOSSIER CITY,-93.6456,BOSSIER,LA,STANDARD
32.6276,71113,BOSSIER CITY,-93.6090,BOSSIER,LA,STANDARD
32.3401,71115,SHREVEPORT,-93.6092,CADDO,LA,STANDARD
32.5358,71118,SHREVEPORT,-93.8053,CADDO,LA,STANDARD
32.4789,71119,SHREVEPORT,-93.9257,CADDO,LA,STANDARD
32.6076,71120,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.3469,71129,SHREVEPORT,-93.9246,CADDO,LA,STANDARD
32.6076,71130,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71133,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71134,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71135,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71136,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71137,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71138,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71148,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71149,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71151,SHREVEPORT,-93.7526,CADDO,LA,UNIQUE
32.6076,71152,SHREVEPORT,-93.7526,CADDO,LA,UNIQUE
32.6076,71153,SHREVEPORT,-93.7526,CADDO,LA,UNIQUE
32.6076,71154,SHREVEPORT,-93.7526,CADDO,LA,UNIQUE
32.6076,71156,SHREVEPORT,-93.7526,CADDO,LA,UNIQUE
32.6076,71161,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71162,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71163,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71164,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71165,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6076,71166,SHREVEPORT,-93.7526,CADDO,LA,STANDARD
32.6276,71171,BOSSIER CITY,-93.6090,BOSSIER,LA,STANDARD
32.6276,71172,BOSSIER CITY,-93.6090,BOSSIER,LA,STANDARD
32.5028,71201,MONROE,-92.0946,OUACHITA,LA,STANDARD
32.3868,71202,MONROE,-92.0722,OUACHITA,LA,STANDARD
32.6002,71203,MONROE,-92.0272,OUACHITA,LA,STANDARD
32.4908,71207,MONROE,-92.1594,OUACHITA,LA,STANDARD
32.4968,71208,MONROE,-92.0756,OUACHITA,LA,UNIQUE
32.5277,71209,MONROE,-92.0756,OUACHITA,LA,UNIQUE
32.4908,71210,MONROE,-92.1594,OUACHITA,LA,STANDARD
32.4908,71211,MONROE,-92.1594,OUACHITA,LA,STANDARD
32.5286,71212,MONROE,-92.0727,OUACHITA,LA,UNIQUE
32.4908,71213,MONROE,-92.1594,OUACHITA,LA,STANDARD
32.4094,71218,ARCHIBALD,-91.7328,RICHLAND,LA,PO BOX ONLY
32.3113,71219,BASKIN,-91.6854,FRANKLIN,LA,STANDARD
32.7950,71220,BASTROP,-91.8737,MOREHOUSE,LA,STANDARD
32.8239,71221,BASTROP,-91.8435,MOREHOUSE,LA,STANDARD
32.8372,71222,BERNICE,-92.4715,UNION,LA,STANDARD
32.9064,71223,BONITA,-91.6530,MOREHOUSE,LA,STANDARD
32.4969,71225,CALHOUN,-92.3371,OUACHITA,LA,STANDARD
32.2997,71226,CHATHAM,-92.4412,JACKSON,LA,STANDARD
32.5854,71227,CHOUDRANT,-92.6118,LINCOLN,LA,STANDARD
32.6631,71229,COLLINSTON,-91.8129,MOREHOUSE,LA,STANDARD
32.1389,71230,CROWVILLE,-91.6919,FRANKLIN,LA,PO BOX ONLY
32.4456,71232,DELHI,-91.6314,RICHLAND,LA,STANDARD
32.3416,71233,DELTA,-91.2165,MADISON,LA,PO BOX ONLY
32.6642,71234,DOWNSVILLE,-92.3623,UNION,LA,STANDARD
32.6446,71235,DUBACH,-92.6996,LINCOLN,LA,STANDARD
32.7181,71237,EPPS,-91.4997,WEST CARROLL,LA,STANDARD
32.3538,71238,EROS,-92.4599,JACKSON,LA,STANDARD
32.4908,71240,FAIRBANKS,-92.1594,OUACHITA,LA,PO BOX ONLY
32.7770,71241,FARMERVILLE,-92.3953,UNION,LA,STANDARD
32.8239,71242,FOREST,-91.3989,WEST CARROLL,LA,PO BOX ONLY
31.9813,71243,FORT NECESSITY,-91.7665,FRANKLIN,LA,STANDARD
